building_id,bathrooms,bedrooms,created,description,display_address,features,latitude,listing_id,longitude,manager_id,photos,price,street_address,interest_level
1e1ea00bd80f0e919da2bb087c334d54,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1e2a7c40c7a7063e722e0d4e51de42f6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1e2f4c2a63d422caad3889bd7dd5403d,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1e354ef79c2d18d0da4acbdbb2361a5d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1e68ab3dd372d796501b117ddf197985,26,26,26,26,26,26,26,26,26,26,26,26,26,26
1e6d49d4f0a9cf6b8985cc3f80bfc555,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1e742f21e8fe33d8c97ec1541f566f84,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1e77b568b350125bbe8cffa996677ee7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1e864d346705c4ba25e7171ccf7383ad,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1e8988a30348ec4877cee8445fbe9d9b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1eb786898e7d38c1584ae567bfe5c6a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1ebbf8e42ec54a2748cb14b4acda46be,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1ebc6c94912b722dd0f6cc33d6624599,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1edb14ee44f1518a70eccf972dc9219b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1edcfa05be0c5484282897bd70a7a8b2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1edde1c89233fb1b1a38c53e992b0756,63,63,63,63,63,63,63,63,63,63,63,63,63,63
1ee869d8b2fa77c70b2f2dc9851c6611,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1ee88dc70a7a729baa4a47b4f0f6ba4e,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1f08a2db498242410566a351799b12f0,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1f16e182a21cf10889329d3f9811a4bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1f1d00aa4903fad70917962004a5b69d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1f312adab083262060110ba85067120c,12,12,12,12,12,12,12,12,12,12,12,12,12,12
1f31e9001330dad4c202f92dc8ab8724,21,21,21,21,21,21,21,21,21,21,21,21,21,21
1f395cadfff3164414f7b88dfca93f71,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1f3cd738bd505d6a8101cc909067934a,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1f586f73c5354bd5d484fba3ade08890,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1f6c97fb6fc27b4f41a27a740e979ad7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1f7802ceb3f424e6c9d3ac0f82ab1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1f8073b8d33c0b499be89854f5700367,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1fa79a259f4dad80435ee2488fd2db68,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1fabb5328748c57b9fd6e147c057fca4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1fb56ee2fec90b64fd172787948ab5dd,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1fbd978ecc362742029fed379b1445e3,13,13,13,13,13,13,13,13,13,13,13,13,13,13
1fd337aacf47f6387286db474c80020e,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1fd9e7077ee7a70ccb354ce7b154e156,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1ff2e37808f693288d4ca242ccc0aa8c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1ff39d15249d4fc0fc29202f37caabd5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1ffa13d4b1142ba1fdee4e7d51b0b52c,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1ffb40a74b135eea35ebd1e2d2c36e86,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20118f830f9641cee8ec52092b3fde22,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20128639b56121cf61afb4e8d95314c6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201f93efda29991c11db82a93ddc888b,12,12,12,12,12,12,12,12,12,12,12,12,12,12
203a82e489ed36c19aa83f369cef284e,2,2,2,2,2,2,2,2,2,2,2,2,2,2
203a8cea61175363da97f9e93fdf0e12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
203ce64738ce6408e84d1ff5e4791987,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203f10fc864d629236fc981741e02e55,7,7,7,7,7,7,7,7,7,7,7,7,7,7
205024c124f85269c2218e52e49a80ee,4,4,4,4,4,4,4,4,4,4,4,4,4,4
205968236630506274bfefeb79323a27,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205f95d4a78f1f3befda48b89edc9669,44,44,44,44,44,44,44,44,44,44,44,44,44,44
20623ec2c6e1962d917680bfd1535d8a,52,52,52,52,52,52,52,52,52,52,52,52,52,52
206335e51e12d7a484459303a9f8c080,3,3,3,3,3,3,3,3,3,3,3,3,3,3
206a8801a19f61d76398414df581e471,5,5,5,5,5,5,5,5,5,5,5,5,5,5
206c879b6ad7950432df9cefd40fe1a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207792ef235745896648229ae7f91be6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207929ec83a556b8ad228fe0f5840fe9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
207dddb9a0c26545f0ba95a4e3d10dc0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2094beb4097c7f56670afba5b01b31a4,51,51,51,51,51,51,51,51,51,51,51,51,51,51
2097c9242cd4d7c3d511b0bd90f81f46,4,4,4,4,4,4,4,4,4,4,4,4,4,4
209a923c5e6699d86eb36dc9facde595,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20afcdf56864c245102688d37c831d54,3,3,3,3,3,3,3,3,3,3,3,3,3,3
20b4f8a22330e4839044f17076def44a,10,10,10,10,10,10,10,10,10,10,10,10,10,10
20b8347e913f2274663c8124c47a3eae,2,2,2,2,2,2,2,2,2,2,2,2,2,2
20bcbf2fb22134f007ca95b9626b73cb,2,2,2,2,2,2,2,2,2,2,2,2,2,2
20c7d151185f79852ab4afd7bbcb5206,9,9,9,9,9,9,9,9,9,9,9,9,9,9
20cf83a8d00154de59392a871e33dfa6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
20d8dec2a377d605fc201453488750df,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20f10802809d24290e6bb32b4cffbc38,17,17,17,17,17,17,17,17,17,17,17,17,17,17
20fccfd724e8132b88ceee2eee048282,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20fe16860e42b1209141459fd357f444,2,2,2,2,2,2,2,2,2,2,2,2,2,2
210a5e99e1d90fd6ac8390de34da3d5c,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21132562a5cee9d65d821ab34891fabf,36,36,36,36,36,36,36,36,36,36,36,36,36,36
211c702ca3fe8fc6753f5557e61d0a3a,8,8,8,8,8,8,8,8,8,8,8,8,8,8
211e637f4c06732c06c4fd5ec67dbe26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2124609a542bf86ec2919837265701ea,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21278090412ec94f053d0b71f9563577,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213ab7df611f11de43c9aeb6b350bfc8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213d885b731ceca3808b3493844ed461,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2140cd5e5734e0a9565759e593d18c87,3,3,3,3,3,3,3,3,3,3,3,3,3,3
214dcbdc7bce27daad45db21889b237d,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2153aecf68eee3c1b520005ef62811ee,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215647a6b7590c29af592dff108b14ed,2,2,2,2,2,2,2,2,2,2,2,2,2,2
216001733e6f393fba457db24e16f2c8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216377a6c7d73665e5a15db7663b1ef4,36,36,36,36,36,36,36,36,36,36,36,36,36,36
216b474a208f64131e9f0f7952796a30,2,2,2,2,2,2,2,2,2,2,2,2,2,2
216c35206415d29fd4036a40d0fbfa85,8,8,8,8,8,8,8,8,8,8,8,8,8,8
216cc0542cff1c4f9a7ed2e0a3a2d1bc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216dfa5dd79ce1c6f2d6e74ef85c2f2a,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21739a8af08821b98d9a6a758540b59b,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2176f77794572721d10e7260302dbd2d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21849a7d10ffb54708ff4bd3cc392a46,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218c3dd4bae5c4f3f03788250336e24d,6,6,6,6,6,6,6,6,6,6,6,6,6,6
21ad019e9b200c80d6bf976a7fa95c61,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21b16217a27aa0dcc4b6fa2c9cbd9f50,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21b19c6463ae5d61ba6782d9a8a3c30a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21b6e706820f387c25e355da35d6e50d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21bb9c17d91cb13f860a1c27de711b36,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21c4c48830362ef1740657acd3d818a7,3,3,3,3,3,3,3,3,3,3,3,3,3,3
21c5423afedc40523c57813cedde0e72,7,7,7,7,7,7,7,7,7,7,7,7,7,7
21c7ffa1b7987186d485289cc69d52a9,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21cd2e77825068ce178d538a22f6f7b3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21e1673766b319f6e9ecf47598a6c339,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21f1b5c7bb05b8dbd2a2c7762baf08de,12,12,12,12,12,12,12,12,12,12,12,12,12,12
21fdaad09ab5d5727db279bf67d29af5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
22019cb5e01ea3345b6a01a034a71f81,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2207347149c9d445c10bf00ac6aa4497,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221d9b06695b63be60ff4efcdfea0e61,31,31,31,31,31,31,31,31,31,31,31,31,31,31
22247fe585cf698cf37d0a37ff7b008d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222e5b418cf52318edfe101c3f29c889,2,2,2,2,2,2,2,2,2,2,2,2,2,2
225d0284567d44a884f0abfb1f0b8138,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22602ccbbac5106a70df9773a4c21023,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226cbc37cdfcd3580271cd5c2f871efb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226cebc5ff287d6f8c9b50417b49e9ef,4,4,4,4,4,4,4,4,4,4,4,4,4,4
226f618c399323524c48d5ffc9a8f4b9,3,3,3,3,3,3,3,3,3,3,3,3,3,3
227078611b88564c3a930b641f48668a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22716d0534d810fc62fffd7dfecc35e8,2,2,2,2,2,2,2,2,2,2,2,2,2,2
227b74bd0e974f0f45c965628e27dbbc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22897c24ad6aaf34cccae16c051c3157,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229438bcc3630c359923d9c052979788,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2294c2947a02c59107e210227847f7de,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2296b193b8eb7e8c8dbbb02294006362,4,4,4,4,4,4,4,4,4,4,4,4,4,4
229fbfdec8899a8ddedce69f3aac7867,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22ab89c9f6b1c46364bdb7d0b6080595,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22b203726c360c66a37b6a30d8acbecb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22bb41b4c5d4f19e38abf1ce17a39f0c,13,13,13,13,13,13,13,13,13,13,13,13,13,13
22bf0b40083288abb8721b582017e747,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22c05ccbb94cf53dda761f976fe9ad6e,9,9,9,9,9,9,9,9,9,9,9,9,9,9
22c6ccd93178154a57d59db75fdeaba5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22cc42924918797cd1753c5bc373aef0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22cd3871333b4b464f6bd1a7bd57bbe6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22d212fb0674aa3b2cbea893606c5990,3,3,3,3,3,3,3,3,3,3,3,3,3,3
22d21597ac83f5864c44ab18bced3cde,7,7,7,7,7,7,7,7,7,7,7,7,7,7
22d516ec691afa737121f31b62c7dd8c,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22d66388eefbed5e5c37384d7e947c82,2,2,2,2,2,2,2,2,2,2,2,2,2,2
22dd6ba2eb43b78649ee5e46ceb550d1,7,7,7,7,7,7,7,7,7,7,7,7,7,7
22dd8c8d063943744e4c8e5b25bf3cd1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22e7c44afd0fba71a6ffd14263655b0b,7,7,7,7,7,7,7,7,7,7,7,7,7,7
22f1ea4ceb2041a3512b25ee9ee1aee5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
22f2e59bec208d453abc137bd8a26b6d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22f4e91bd7459562c574a35f30ad6316,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2301babdb32f1e67b6f961856065f66a,8,8,8,8,8,8,8,8,8,8,8,8,8,8
230bfee6a1ad4197fba525a1fdae44d6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
231c1bd2508bcd4250b9f9ace5380ecc,3,3,3,3,3,3,3,3,3,3,3,3,3,3
23251c2a92b7db6e9291e5baeff24c26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2328c6cb05f3cab565e7f3087a0162e7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232c4d3dcdf19635854476d0284ed87e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233875ccf47c0251ce0f78f0077e74fc,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2347175ffc3a6b3845ad7bb48e2dcd6b,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234d07b6cb66ec48bb2dcb4cc14482a7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234d6b5d2996fb9fd7f3314658eaab87,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235b39999f4c354347991e5ed09db917,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2363b49a573f50c513c66f8b9bbc6ce8,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2366c27c684a39190745938036012eb5,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2383f8f0f53473c765c1b14d8b22f2a1,19,19,19,19,19,19,19,19,19,19,19,19,19,19
2385471af68f20a2f405256991d08436,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2387fd7dc22b5fe1c135e1a8379b0de6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23b05575130063b118b743450b3d3c48,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23b17bf6f7be64e3272b561cc0b65f5a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23b8a469761dd5d2aace55a1afc7e625,6,6,6,6,6,6,6,6,6,6,6,6,6,6
23bd699a2a136e1615c268280007232b,4,4,4,4,4,4,4,4,4,4,4,4,4,4
23ca235c9e0a943b4da2376a30043a22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23cd9f6319c37876222444af8c0d051c,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23d5f3f66129b8888829f414173c8cf6,4,4,4,4,4,4,4,4,4,4,4,4,4,4
23e56d93ce9b69871ba8516120842e4d,9,9,9,9,9,9,9,9,9,9,9,9,9,9
23f751a9f4657da845220172ac5cd489,2,2,2,2,2,2,2,2,2,2,2,2,2,2
23fa447281ecabe7d46b4f92dd063b0b,4,4,4,4,4,4,4,4,4,4,4,4,4,4
240c90a25f43280bd489939f99e98723,64,64,64,64,64,64,64,64,64,64,64,64,64,64
2412fb493a2b1a9f44406b29298e3cd2,13,13,13,13,13,13,13,13,13,13,13,13,13,13
242571d01a95425abaff39dc240255e3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2428695e47f8c0571683efad66eb842e,7,7,7,7,7,7,7,7,7,7,7,7,7,7
242c439162f04d1b7b3c61355576254a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2438319fa8f99abbc608f7ab227ab1f6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243c5bbff7bf76b929dc5baac8f11249,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2440244d5b34bc5ee3aa466e5a1e4901,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2454e24716f0ab99bceda6bd7757422e,21,21,21,21,21,21,21,21,21,21,21,21,21,21
24640068c93a7526a93c79b18e2198e6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
246ab8b80acc70da30900d43bcfc913f,13,13,13,13,13,13,13,13,13,13,13,13,13,13
2481aa22a7f71353f64f9605494a0773,18,18,18,18,18,18,18,18,18,18,18,18,18,18
2493a07c46bc680dff6cf7cb585f3556,2,2,2,2,2,2,2,2,2,2,2,2,2,2
24ae1e1f0ec00520ae772d80ddc48fb0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24b0a5c4506eb9386fee7375a3ff0c6e,2,2,2,2,2,2,2,2,2,2,2,2,2,2
24bfeb8e8d648133e347117a11b92aa3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24e8da3a8c736802dbbf580791ad79f8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24f3dbb6ae6adc23a0b3220ce67d0a01,18,18,18,18,18,18,18,18,18,18,18,18,18,18
24f4315f1d493fb5fe83564fe5d2dca9,2,2,2,2,2,2,2,2,2,2,2,2,2,2
25063423d9befea24e6d08be2da7487a,2,2,2,2,2,2,2,2,2,2,2,2,2,2
250ae11aef7ca5668ea55763085d3ff8,11,11,11,11,11,11,11,11,11,11,11,11,11,11
250b21bd9c46a7bbab48feee2e2a60f0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251544637b2e1e915f5d287090d15130,10,10,10,10,10,10,10,10,10,10,10,10,10,10
25162c64bd32ccad583e5c8caa1c6482,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251b2f6eec1b4e9a077a771c8f957f5e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252239ba7e7ecf5a5f8f389fda9da7e8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253226b3b80aa94fd0c90880dab73f0d,3,3,3,3,3,3,3,3,3,3,3,3,3,3
253df0eb4ce61b5bcb695a440606c58d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25504bce65bf4185c96a0d59fe861ad6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255140e792707a215eb62f790308563c,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2553787106a1da59d5e40c5b21cc0114,6,6,6,6,6,6,6,6,6,6,6,6,6,6
255598657788c89806ace9f63efb0033,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256b27c570c2f653704bc4736f320d24,5,5,5,5,5,5,5,5,5,5,5,5,5,5
256dbc949263648ef41b6c648351acbe,2,2,2,2,2,2,2,2,2,2,2,2,2,2
257ea662e7779895cea9326a531890ac,7,7,7,7,7,7,7,7,7,7,7,7,7,7
2586732a129b4591959b25a957aa2d22,2,2,2,2,2,2,2,2,2,2,2,2,2,2
258fcbecd51515247c1953e9f2358aaf,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2595eaac3d51b63c2f4ffebde9ecf58e,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2599d95461f22bf92409c0e21fc8a0ca,7,7,7,7,7,7,7,7,7,7,7,7,7,7
259a5663fc77192d0d1ec9e7c65d403b,8,8,8,8,8,8,8,8,8,8,8,8,8,8
259b6afe099d33399c5dd08a05099470,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25a18d7a81584e6e91b24e3f7bca9125,5,5,5,5,5,5,5,5,5,5,5,5,5,5
25a9e43872afca4412d6818f8d28c4ed,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25ad8b397d260050972ce6a349a95561,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25af8b0fda6f927981c3abcbd501ca14,13,13,13,13,13,13,13,13,13,13,13,13,13,13
25bae066087a5668e2693ac127e8ed1d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25bca9144be3b83e161b0147dc31fb78,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25c2f8170341bd49cec2c1db7baf2995,3,3,3,3,3,3,3,3,3,3,3,3,3,3
25cc3fd9fc1ee1c8a15285f3b1a50f74,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25cc577e2060d6d703383858d207ab76,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25ccac81cacead94943c06ff10c71a22,2,2,2,2,2,2,2,2,2,2,2,2,2,2
25e044cbad67bdebacbe71406a5c03fc,2,2,2,2,2,2,2,2,2,2,2,2,2,2
25e0d134734906c1bdeb03377f3b57e2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25e92f3ece42327fe1d8d2e70f0b9639,2,2,2,2,2,2,2,2,2,2,2,2,2,2
25fb559eb835b62e841be15d690ee2c9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2606b879059299a4e894f7a56a550695,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26127ab0270b2b40f6accc60e00c3085,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2617d3212a513723a1518bff2caf0a33,20,20,20,20,20,20,20,20,20,20,20,20,20,20
263285dadae1eb73351df8edca92ff0a,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2640108780c9cfebaabecd9cfb2af1ba,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264beac3e53e13902bd1ee2ef109b7b6,2,2,2,2,2,2,2,2,2,2,2,2,2,2
264bef84f39bcb662f7c4b7a1adce995,6,6,6,6,6,6,6,6,6,6,6,6,6,6
265b0e7d45809ae9fddc46692186ba43,2,2,2,2,2,2,2,2,2,2,2,2,2,2
267735153454bc6e6bf38f2e742d59ac,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2697ff578d79f96c6ce597c9e5f0eb0a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269af35eb23039acfbb800a33d842d11,12,12,12,12,12,12,12,12,12,12,12,12,12,12
26aaf49ab60fcbfc96a4762162633917,5,5,5,5,5,5,5,5,5,5,5,5,5,5
26b7ab18fb7c34b2aa6c77a4e5c5a327,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26bb785a9878b4b74e8ed7ca9c92730d,16,16,16,16,16,16,16,16,16,16,16,16,16,16
26c3c78d6b07a659523f64a8df0cc975,3,3,3,3,3,3,3,3,3,3,3,3,3,3
26cd950c6dbe3e1e710619e35a369a4f,9,9,9,9,9,9,9,9,9,9,9,9,9,9
26d5919bd05f69e0cb1c158442cf09e8,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26e095d903eb3298d4c5e8a89a72f970,3,3,3,3,3,3,3,3,3,3,3,3,3,3
26e8562b11bfd437f8d677d98aed12c9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
26f56fec7ababce066a84dcec6dac1b2,8,8,8,8,8,8,8,8,8,8,8,8,8,8
26f872d13688c16c0b20231d5e46902d,4,4,4,4,4,4,4,4,4,4,4,4,4,4
26f87bf52d6cad8ea9266f20801d142d,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27025ffe53b7f90afe456690614a2d07,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271ad64bf6f3c2108c69ae04365280f3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
271d36619bb8321d5fb5aafb06f1dc2e,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2726d3b13cf67a1090c0593b629fb35e,2,2,2,2,2,2,2,2,2,2,2,2,2,2
272b95dffbd08deb4bef81ac12f7b445,7,7,7,7,7,7,7,7,7,7,7,7,7,7
272f2b13f30cb68e90e6be7766703f3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2
27356e626b5f3094ea9d307dbf8bf9f6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2736ee50e8161f74c674a1f2038bc7d2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
274c8f4f308aa5ab916e5fdf785db414,5,5,5,5,5,5,5,5,5,5,5,5,5,5
274ebb66aed8d5e5356113727c19f0bc,19,19,19,19,19,19,19,19,19,19,19,19,19,19
274ee750014ccb4dacb3972f85a7e168,2,2,2,2,2,2,2,2,2,2,2,2,2,2
274fd8c79888150d5bb18e368067c866,4,4,4,4,4,4,4,4,4,4,4,4,4,4
27531221dd5b7a63504847f7aafe45bb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27533b177213cf521e38c817e73f2dde,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275b76233b612521c22c14af7db97de3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275c327cfde496fe89ece8af6b7bc0c3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276155e9110d6ddc36ce3f2945dceef9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27672509cffbf54c6202b2fc380078ad,14,14,14,14,14,14,14,14,14,14,14,14,14,14
2769736cbf7ce7cbf2a0dc8658fc0ec5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2770f800ce92fcc0696f365187dfd418,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2773b6643b30dceb446adc3192e89f15,7,7,7,7,7,7,7,7,7,7,7,7,7,7
277d36063e6c869d4f95aac0a99bd828,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2781198789a92453d5a7c60710f94404,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2787598123c55dbf45b514958909c79c,103,103,103,103,103,103,103,103,103,103,103,103,103,103
279a1a7c37b6802cd6f0a2f92d2d1dde,3,3,3,3,3,3,3,3,3,3,3,3,3,3
279cacc83db7ead77ff583b1216ab62f,3,3,3,3,3,3,3,3,3,3,3,3,3,3
27a73e02a70791c4ddcb06a560e0a25a,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27af6028aba9adcb83d7de21cde35beb,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27b04d7a4306be292cf39eb935d9da06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27bddd49ae3851072e4e156a7a850009,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27ce24250bd04a04a0c3688822014353,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27d49f07ec097b1ca80960650f451acc,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27d51884b804bea5fc0b59fd685cbf3d,2,2,2,2,2,2,2,2,2,2,2,2,2,2
27dcffb347651f07b7fd3010fa5a97e6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27dfc71de951408ce522cb1d5547cef8,4,4,4,4,4,4,4,4,4,4,4,4,4,4
27e0ae0427a5150191c73831eb901ab0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27e178d1418c6c2fff2ca7c779c80f57,3,3,3,3,3,3,3,3,3,3,3,3,3,3
27e9f0ee59f43e126f24f009edaf2c66,1,1,1,1,1,1,1,1,1,1,1,1,1,1
27f2724b23b78629b473dd2e4ed19250,1,1,1,1,1,1,1,1,1,1,1,1,1,1
