listing_id,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,longitude,manager_id,photos,price,street_address,interest_level
6878328,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878332,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878340,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878347,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878353,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878355,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878358,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878369,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878371,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878375,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878382,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878389,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878391,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878393,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878396,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878399,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878412,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878413,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878419,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878420,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878421,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878423,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878424,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878427,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878431,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878448,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878450,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878464,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878465,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878467,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878480,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878482,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878494,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878497,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878501,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878507,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878513,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878516,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878533,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878547,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878554,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878556,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878563,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878566,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878581,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878586,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878587,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878591,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878594,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878599,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878602,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878612,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878630,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878635,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878643,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878647,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878653,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878657,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878658,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878662,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878679,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878681,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878700,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878704,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878711,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878723,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878724,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878730,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878733,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878739,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878744,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878757,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878759,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878760,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878775,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878786,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878791,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878804,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878829,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878831,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878833,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878836,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878838,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878840,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878844,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878855,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878857,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878867,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878872,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878880,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878884,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878898,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878901,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878904,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878905,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878924,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878926,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878928,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878929,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878941,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878942,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878943,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878951,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878957,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878959,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878967,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878972,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878986,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878987,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878993,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878999,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879003,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879007,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879028,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879050,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879054,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879056,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879069,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879073,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879074,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879079,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879082,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879091,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879097,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879115,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879116,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879118,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879121,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879122,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879129,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879136,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879138,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879139,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879142,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879150,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879168,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879169,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879172,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879177,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879178,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879187,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879188,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879190,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879197,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879204,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879208,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879211,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879233,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879236,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879237,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879245,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879246,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879255,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879256,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879257,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879259,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879287,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879291,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879295,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879298,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879303,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879306,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879319,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879339,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879344,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879358,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879361,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879363,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879364,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879375,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879376,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879398,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879399,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879403,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879415,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879416,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879432,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879439,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879442,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879443,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879447,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879452,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879475,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879479,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879483,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879488,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879501,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879504,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879508,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879512,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879516,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879521,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879533,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879534,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879542,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879548,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879558,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879583,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879589,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879597,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879600,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879607,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879619,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879634,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879644,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879654,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879674,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879676,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879683,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879687,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879702,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879706,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879710,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879713,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879720,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879727,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879734,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879736,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879739,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879752,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879753,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879758,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879769,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879780,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879782,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879785,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879788,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879808,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879817,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879819,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879822,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879846,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879895,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879904,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879905,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879925,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879931,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879955,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879959,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879976,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879986,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879993,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880034,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880047,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880055,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880062,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880063,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880144,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880149,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880156,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880168,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880175,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880178,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880179,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880181,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880184,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880186,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880198,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880200,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880218,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880219,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880224,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880226,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880239,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880242,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880246,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880251,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880253,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880254,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880266,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880274,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880276,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880290,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880360,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880364,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880370,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880373,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880383,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880385,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880395,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880401,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880421,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880432,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880437,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880443,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880501,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880507,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880512,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880525,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880528,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880542,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880543,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880547,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880556,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880567,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880576,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880586,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880587,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880593,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880595,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880599,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880605,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880606,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880607,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880633,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880656,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880660,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880663,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880674,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880697,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880714,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880715,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880719,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880744,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880745,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880746,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880748,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880760,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880761,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880785,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880813,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880816,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880819,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880824,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880842,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880858,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880873,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880874,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880878,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880883,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880890,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880902,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880908,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880915,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880936,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880946,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880947,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880949,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880970,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880979,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880987,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880990,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880993,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880994,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881001,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881014,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881015,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881043,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881045,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881053,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881062,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881081,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881086,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881087,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881103,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881115,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881119,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881126,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881131,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881132,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881144,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881158,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881161,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881181,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881197,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881199,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881210,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881215,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881235,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881237,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881240,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881267,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881268,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881285,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881286,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881290,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881297,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881300,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881306,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881312,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881320,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881342,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881356,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881360,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881361,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881377,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881386,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881394,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881399,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881405,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881417,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881418,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881430,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881432,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881457,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881461,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881462,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881487,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881504,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881528,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881551,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881554,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881556,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881560,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881565,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881567,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881586,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881607,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881611,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881618,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881628,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881640,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881642,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881646,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881647,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881652,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881666,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881668,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881682,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881695,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881698,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881701,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881703,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881711,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881728,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881733,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881756,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881757,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881760,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881778,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881779,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881782,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881784,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881792,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881806,1,1,1,1,1,1,1,1,1,1,1,1,1,1
